movie_id,neighbor_movie_id,similarity_score
319,2142,0.2508726030021272
319,272,0.24720661623652207
319,4912,0.24450482346091287
59457,8619,0.13750477455423168
59457,72086,0.13284223283101426
59457,35944,0.12524485821702988
59457,270946,0.12524485821702988
59457,1250,0.12376844287208429
59457,30128,0.12320822072673948
59457,290825,0.12298800925361814
59457,22051,0.12249898938750631
59457,82700,0.119617833424335
59457,62630,0.11891287353862351
9504,321741,0.29475317237328164
9504,11601,0.26274692712269404
9504,10410,0.25872744483410054
9504,7305,0.25819888974716115
9504,12400,0.251259453814803
9504,280381,0.24428495910091946
9504,4032,0.2366823156015644
9504,1402,0.23570226039551587
9504,837,0.23570226039551584
9504,41513,0.23273733406281572
37414,30379,0.2683725200608466
37414,1430,0.2559372500614012
37414,343795,0.24012009007506568
37414,110683,0.23973165074269204
37414,11469,0.23693955110363693
37414,1779,0.23693955110363693
37414,1777,0.2357022603955158
37414,2698,0.23002185311411802
37414,11778,0.230021853114118
37414,1819,0.2257064381589836
6217,9671,0.3514675116774036
6217,13053,0.31263006343134375
6217,9396,0.297456538265446
6217,253253,0.2964324305999625
6217,10179,0.2845371976118315
6217,11644,0.2782074420373286
6217,8469,0.2782074420373286
6217,24264,0.2766475001553213
6217,134371,0.27443021509848686
6217,692,0.2695358466875466
26688,177572,0.1341640786499874
26688,205587,0.12565617248750865
26688,85446,0.12346619958119871
26688,9879,0.12198750911856666
26688,4513,0.12056070554260304
26688,45243,0.11952286093343936
26688,10054,0.11918282365569906
26688,308531,0.11918282365569904
26688,23629,0.11858541225631422
26688,8328,0.11785113019775792
43867,13053,0.24037008503093266
43867,253253,0.2295101242196988
43867,6978,0.22739701341354887
43867,10179,0.22718473369882597
43867,692,0.2194268628681277
43867,8469,0.21719458851166723
43867,1955,0.2169304578186562
43867,5925,0.2169304578186562
43867,10198,0.21081851067789195
43867,826,0.21081851067789195
6615,22897,0.20562903028816626
6615,1581,0.19032972049701613
6615,50348,0.18824832213400472
6615,11954,0.18392019594868114
6615,11212,0.17987750016531515
6615,9621,0.17791499872137212
6615,11478,0.17316974359835272
6615,10215,0.17253243712550148
6615,6964,0.17253243712550148
6615,10147,0.16757831697804315
14574,985,0.2859525795719834
14574,837,0.27789595594852634
14574,41513,0.2713848825944775
14574,2830,0.2556896087358145
14574,9582,0.2533963820652714
14574,11342,0.2533963820652714
14574,331592,0.25058312895083307
14574,242083,0.25015639663712996
14574,156022,0.24898915226512977
14574,280381,0.24687005711339435
16,62215,0.37937848645120736
16,1951,0.3672793098117978
16,10913,0.2474507709787363
16,10622,0.1681792049401086
16,11843,0.16087236302194674
16,12703,0.1522773975253762
16,51052,0.15171652122725207
16,126319,0.15167191839776334
16,1024,0.14818474149146232
16,8838,0.14519080172812554
39780,4517,0.20016019225635892
39780,101173,0.19364916731037085
39780,508,0.18844459036110228
39780,2637,0.18844459036110228
39780,955,0.18844459036110228
39780,3902,0.18633899812498247
39780,8643,0.1823312393723682
39780,4147,0.17170070493586131
39780,18947,0.1717007049358613
39780,11586,0.17010345435994292
21612,12703,0.2788866755113585
21612,10220,0.27565892320998564
21612,7978,0.26726124191242434
21612,9464,0.2654243731222853
21612,91076,0.2567762955065477
21612,692,0.2567762955065477
21612,11519,0.2520920866827581
21612,13994,0.2503130871608794
21612,9671,0.24846467329894406
21612,26748,0.24603391565256147
36691,7501,0.3869206667253396
36691,11358,0.282842712474619
36691,146238,0.2727977357881894
36691,11342,0.2589661986891187
36691,1491,0.24444444444444446
36691,70435,0.24224069756247724
36691,36351,0.23281009858985946
36691,10410,0.2290393337255473
36691,169917,0.2273970134135489
36691,294600,0.22360679774997896
23631,1428,0.7863570994927848
23631,9488,0.7863570994927848
23631,10054,0.7789043068258894
23631,106747,0.77348160289318
23631,56288,0.7362101738323102
23631,25132,0.7244319066010189
23631,14199,0.7209840939145002
23631,12279,0.7180491222126321
23631,187,0.7071067811865476
23631,9276,0.6834639127426341
45324,6478,0.21773242158072695
45324,581,0.16329931618554522
45324,10390,0.15396007178390023
45324,12138,0.14907119849998599
45324,11835,0.14907119849998599
45324,1844,0.14433756729740646
45324,43306,0.12493900951088487
45324,9021,0.12344267996967354
45324,55721,0.12344267996967354
45324,1116,0.12344267996967354
12144,9444,0.3602883460614461
12144,85,0.253012156852495
12144,862,0.21961464797983296
12144,217,0.19641855032959654
12144,87,0.1954339899926429
12144,15581,0.19245008972987526
12144,89,0.19117977822546817
12144,10865,0.18948418223996677
12144,16441,0.18446619684315546
12144,1891,0.18330889377669163
11658,33196,0.5545246859546673
11658,15067,0.5268939100133909
11658,407887,0.47160106218826847
11658,293670,0.4257022988867845
11658,4550,0.4226516756805062
11658,670,0.4016299084044065
11658,19644,0.3951033426537249
11658,1255,0.351051315165996
11658,27995,0.3319362700185694
11658,41823,0.3253574116367822
56601,294550,0.3
56601,171759,0.25235730725761796
56601,10199,0.22630095274240716
56601,172,0.20851441405707477
56601,117942,0.20421098809705238
56601,10935,0.2041241452319315
56601,284536,0.2
56601,288980,0.19798989873223333
56601,47327,0.19409899176618917
56601,1369,0.18973665961010275
9552,10774,0.2588414429342565
9552,11586,0.2282766956670531
9552,294550,0.21566554640687682
9552,1687,0.20930232558139533
9552,98369,0.20459830184114206
9552,8619,0.18340630783632506
9552,1369,0.18186515719212626
9552,265208,0.17795362132005163
9552,38985,0.1760901812651248
9552,72766,0.16757831697804318
578,579,0.5630925063714729
578,11519,0.33633639699815626
578,1091,0.30477572710378376
578,10786,0.28154625318573645
578,3050,0.2658047665355975
578,783,0.2600157169805762
578,700,0.25087260300212727
578,193,0.2508726030021272
578,106,0.25
578,672,0.24806946917841693
2105,2770,0.8782662326743823
2105,8273,0.6960882013560394
2105,9310,0.4526787302125927
2105,16300,0.4417261042993862
2105,126141,0.41666666666666663
2105,71552,0.4125684985035174
2105,2268,0.40857528153788336
2105,55720,0.38650060290946864
2105,245,0.352886936861024
2105,1901,0.352886936861024
126319,12703,0.3984095364447979
126319,9464,0.3686449626698407
126319,67373,0.22271770159368695
126319,2011,0.20965696734438366
126319,4108,0.20203050891044216
126319,21311,0.18389242812245682
126319,133575,0.18184824186332701
126319,380733,0.16265001215808883
126319,16,0.15167191839776334
126319,979,0.15121078478775912
10136,9618,0.24112141108520607
10136,14022,0.23869801881466574
10136,10786,0.23816275411477045
10136,702,0.22244202665006452
10136,6978,0.21147746721890678
10136,11778,0.21134315315821944
10136,5925,0.20342484840021002
10136,18900,0.20333142711013957
10136,18712,0.20236218768597955
10136,10514,0.20236218768597955
67660,184098,0.6674238124719148
67660,222899,0.31237900883588565
67660,74510,0.2857738033247041
67660,14834,0.23717082451262847
67660,136835,0.22360679774997896
67660,323675,0.2170092699766855
67660,109417,0.21213203435596426
67660,168530,0.21213203435596426
67660,1931,0.19518001458970666
67660,137093,0.19289712886816485
10611,21301,0.5851421232041205
10611,14396,0.3343669275452117
10611,25462,0.30799620140360723
10611,11978,0.2710687382741972
10611,10471,0.24541410448458642
10611,37003,0.23457871581420908
10611,711,0.23169450252912405
10611,39303,0.22710603822921682
10611,953,0.22653609644731054
10611,137093,0.22484687520664395
154,157,0.6285393610547091
154,168,0.5604485383178051
154,172,0.42562826537937426
154,174,0.4000221625065965
154,152,0.3962029078465309
154,15800,0.33850160019316505
154,26673,0.26805548212375485
154,7305,0.25819888974716115
154,218500,0.24019223070763074
154,9277,0.23159177829329275
3049,310,0.2861251557150663
3049,9327,0.25509819019042246
3049,83542,0.248264415746168
3049,9273,0.19622937706955576
3049,218500,0.19048482943986483
3049,1624,0.18428853505018536
3049,10865,0.18032487743269374
3049,17795,0.17843660678658246
3049,7552,0.17483145522430757
3049,2698,0.17305804388372167
860,11519,0.2806804457119199
860,38665,0.25788071477756375
860,11586,0.25197631533948484
860,11212,0.25025866535630953
860,3116,0.24525573579398632
860,640,0.23767469863579355
860,783,0.23145502494313788
860,10890,0.22966770070528586
860,9944,0.22507456830317185
860,8469,0.22481775781115415
9281,8665,0.19599838302001008
9281,14902,0.18748505440195304
9281,9313,0.18333969940564224
9281,207,0.17700260809846075
9281,15875,0.16810223724982593
9281,76487,0.16761509483802245
9281,8619,0.16042223697993696
9281,1669,0.15512630699850577
9281,193,0.15512630699850577
9281,9772,0.15339299776947407
75674,10017,0.20225995873897262
75674,7512,0.19086611143795607
75674,244267,0.1821194549027177
75674,74777,0.16666666666666666
75674,55420,0.1664947567017166
75674,12177,0.16381203115572032
75674,3179,0.15713484026367724
75674,8872,0.15659205853725425
75674,43653,0.1554174680400523
75674,11253,0.14679516868351475
9762,8328,0.32998316455372223
9762,85446,0.22223915924615767
9762,9963,0.1728526794136782
9762,9641,0.16318834144205493
9762,37786,0.1556997888323046
9762,11322,0.1479019945774904
9762,10022,0.14301938838683886
9762,6795,0.1414213562373095
9762,80585,0.1414213562373095
9762,19153,0.1414213562373095
3179,7512,0.5668434311252413
3179,1542,0.4507106573161517
3179,12569,0.3882167573820722
3179,14022,0.282842712474619
3179,55420,0.2782698962627721
3179,57089,0.2683281572999748
3179,451,0.2676321806640303
3179,15059,0.2642096956680889
3179,74777,0.2592724864350674
3179,244267,0.2575558030954186
184,393,0.47841969055837547
184,500,0.41267736041627084
184,24,0.4044434703606647
184,285923,0.38362576379277213
184,755,0.36735402487496543
184,16869,0.3661209184158558
184,680,0.3061224489795918
184,5,0.30346636837497143
184,273248,0.2917299829957891
184,68718,0.2863513306204547
13335,55465,0.40002768453475995
13335,71552,0.2891746346450839
13335,11282,0.18604651162790697
13335,15745,0.18021638957923647
13335,109431,0.16878498775964423
13335,796,0.16757831697804318
13335,35199,0.16705381391691135
13335,278927,0.16450322423053299
13335,134371,0.160930171455096
13335,707,0.160930171455096
76726,18734,0.29649972666444047
76726,11778,0.2332847374079217
76726,287903,0.23314714686961355
76726,11459,0.22886885410853175
76726,8545,0.22750787759664504
76726,30379,0.2268161771816387
76726,1779,0.2252817784447915
76726,20483,0.21606790785072144
76726,9334,0.20806259464411977
76726,11835,0.20701966780270625
10269,25189,0.43643578047198484
10269,10333,0.4285714285714286
10269,82687,0.28571428571428575
10269,39451,0.1889822365046136
10269,693,0.1652001970982293
10269,9443,0.12227087189088334
10269,242083,0.11458731212852641
10269,44562,0.10714285714285715
10269,11370,0.10189239324240279
10269,41513,0.09944903161976938
36819,68,0.6092717958449424
36819,762,0.5752237416355279
36819,1878,0.3079201435678004
36819,4442,0.29508444542532697
36819,1891,0.27872598020817996
36819,11,0.26111648393354675
36819,9802,0.2564945880212885
36819,180296,0.24794235184023233
36819,205,0.24688535993934704
36819,1548,0.24224069756247724
17130,34099,0.17025130615174972
17130,11637,0.13746434980705374
17130,287815,0.13608276348795434
17130,1402,0.13094570021973104
17130,41515,0.1301200097264711
17130,1018,0.12858612496840993
17130,9767,0.12745318548364543
17130,1781,0.12634967392981722
17130,109414,0.12379689211803456
17130,50647,0.12320354515909548
57214,8489,0.23959317875170785
57214,9292,0.22484687520664395
57214,48382,0.2211629342323457
57214,25248,0.21739130434782605
57214,1635,0.21673036171575272
57214,9361,0.20252710247134553
57214,11202,0.20116716288885014
57214,11004,0.19355957712870311
57214,95,0.1919530770468844
57214,278348,0.19153271942071845
11202,1779,0.4024218182927669
11202,1430,0.40125028212920383
11202,592,0.37883136514113475
11202,2359,0.3780582490863455
11202,240,0.3583686560589318
11202,1777,0.3522819383711917
11202,28,0.3510640750410762
11202,78381,0.33075929223788925
11202,242,0.32941284205813914
11202,25248,0.3291826301817548
9357,10555,0.223606797749979
9357,343795,0.22305671869347438
9357,1635,0.22160131510697956
9357,30379,0.22160131510697956
9357,1779,0.22010219462003333
9357,1430,0.2113332288477654
9357,9042,0.209358947339656
9357,8489,0.2072890493972125
9357,10782,0.19583736295016008
9357,584,0.19583736295016008
13812,585,0.2727723627949905
13812,1103,0.22467286719159213
13812,862,0.2229819585314984
13812,12589,0.22113449066792581
13812,13053,0.2194268628681278
13812,863,0.21629522817435004
13812,49950,0.209980262782904
13812,192141,0.2075242687882301
13812,1091,0.2056164565004162
13812,10016,0.2056164565004162
9030,79161,0.19977814746360806
9030,10577,0.18224227560060588
9030,12177,0.15016481204905047
9030,10866,0.14815943949743846
9030,1927,0.14740926029993145
9030,4234,0.14634146341463414
9030,133805,0.14634146341463414
9030,59965,0.14458880781356395
9030,32856,0.1428976524688623
9030,76170,0.1428976524688623
19084,23618,0.27399831217559545
19084,13498,0.2442250043490654
19084,6947,0.22581937608857244
19084,16161,0.21582051197002577
19084,11780,0.20718416498225883
19084,134371,0.19827263883864388
19084,107,0.18788455692040834
19084,762,0.1790571786830783
19084,24264,0.1771615786072478
19084,642,0.17574991006549873
8386,401,0.248069469178417
8386,1850,0.21516574145596765
8386,1852,0.19781414201873612
8386,8012,0.19364916731037088
8386,26710,0.19245008972987526
8386,46889,0.191662969499982
8386,462,0.18186515719212626
8386,4551,0.170367083999984
8386,75,0.170367083999984
8386,1389,0.1649915822768611
10437,9802,0.3122553023075242
10437,30379,0.2964997266644405
10437,20533,0.2857272441597972
10437,640,0.2718574730832161
10437,11176,0.2658047665355975
10437,10208,0.2631174057921088
10437,10357,0.25495097567963926
10437,1955,0.2522522977486172
10437,67913,0.2476302782718243
10437,2119,0.24535824603285922
1360,44638,0.2971608194063728
1360,133575,0.16495721976846453
1360,417859,0.1569835016556446
1360,4688,0.15617376188860607
1360,90414,0.15394740173723562
1360,82525,0.1527207096642425
1360,24418,0.13725270326150324
1360,41630,0.1250271355696239
1360,4967,0.1188643277625491
1360,38365,0.1043281061914602
101267,921,0.22780284450075736
101267,2619,0.19306904406306485
101267,7874,0.18835264373920446
101267,11374,0.18835264373920446
101267,10476,0.18624807887188755
101267,11499,0.18624807887188755
101267,13448,0.1803339269334865
101267,44564,0.1803339269334865
101267,8871,0.17494960673627816
101267,591,0.1700204568168902
222935,286565,0.2528902694294366
222935,228205,0.18604651162790697
222935,157350,0.16671392788033934
222935,17139,0.1546617786679401
222935,7191,0.12209657262637608
222935,262500,0.12209657262637608
222935,152747,0.12056070554260304
222935,262504,0.11908137705738524
222935,164457,0.11765520133375293
222935,112949,0.11765520133375293
10220,91076,0.3468351179134017
10220,13994,0.32844493170336403
10220,783,0.32819623087026273
10220,11519,0.3183971119547513
10220,9671,0.313815619689483
10220,11096,0.29403618475731796
10220,12589,0.2917299829957891
10220,13053,0.28947720810077604
10220,1586,0.28595257957198345
10220,2503,0.2858696731368026
284296,14434,0.45157068540382905
284296,9776,0.3983436781855753
284296,16300,0.315876986356996
284296,2105,0.30192981992777096
284296,126141,0.28603877677367767
284296,2770,0.28004651677958775
284296,38365,0.27080128015453203
284296,10615,0.25845390105845184
284296,109418,0.2452762275628982
284296,44048,0.23354968324845693
31915,9944,0.2637806257411426
31915,8358,0.25322509053387193
31915,9570,0.24239308278185984
31915,14199,0.24002133617819926
31915,9277,0.23980056885558418
31915,5279,0.23543217635998231
31915,8357,0.23490461932490855
31915,37137,0.23485569615051038
31915,10014,0.23249527748763854
31915,106747,0.23198033714891955
11601,4547,0.3600720216072025
11601,11342,0.3181045051401759
11601,41513,0.29526172657404687
11601,1586,0.29411764705882343
11601,12797,0.29223800250640314
11601,144336,0.2858309752375147
11601,985,0.2745098039215686
11601,7305,0.27136385947023145
11601,837,0.2667755768883471
11601,77016,0.266753622761092
205220,17644,0.28867513459481287
205220,1165,0.2519763153394848
205220,14275,0.25
205220,2610,0.24074074074074073
205220,40688,0.2282766956670531
205220,17186,0.21606040536255622
205220,315664,0.20515248496555455
205220,11891,0.2041241452319315
205220,11676,0.2037037037037037
205220,9837,0.19849711139180454
11354,253331,0.3929197945030012
11354,2355,0.35325313288255666
11354,3179,0.2373505480319608
11354,15511,0.2333044130911185
11354,7512,0.22046568747940454
11354,55420,0.2151774158946217
11354,7304,0.21482080588773944
11354,74777,0.2073221072156823
11354,57089,0.20604887854797269
11354,46435,0.19744962591969747
16241,47890,0.34236839400873037
16241,802,0.2519763153394848
16241,8469,0.24525573579398635
16241,5902,0.23002185311411805
16241,11519,0.22454435656953595
16241,10786,0.21688321172034594
16241,1911,0.21556199545914567
16241,6978,0.2139802462554565
16241,783,0.21216710619787638
16241,12589,0.21216710619787638
14191,9441,0.1745743121887939
14191,9962,0.16956156135971895
14191,2779,0.16350382386265755
14191,10179,0.1567723603339241
14191,15186,0.1559023911155809
14191,9621,0.1543033499620919
14191,78698,0.14978617237881953
14191,1955,0.14969623771302396
14191,163,0.14836636618975407
14191,8987,0.14638501094227999
286565,222935,0.2528902694294366
286565,228205,0.22990024493585143
286565,4379,0.18835264373920446
286565,246403,0.1868618617372224
286565,297761,0.1797866299901979
286565,2292,0.16256402219058877
286565,198370,0.15717365336548286
286565,2295,0.15666989036012804
286565,321741,0.15392982399673985
286565,77016,0.15316791621349674
26710,21283,0.24343224778007383
26710,17995,0.21516574145596756
26710,11583,0.20519567041703082
26710,13516,0.20519567041703082
26710,58680,0.1951800145897066
26710,3989,0.19518001458970657
26710,8386,0.19245008972987526
26710,10476,0.19245008972987526
26710,37786,0.19069251784911845
26710,59108,0.18442777839082936
129670,8859,0.16846772605706453
129670,12498,0.15914876753019166
129670,10071,0.1530809058942434
129670,41733,0.14458880781356395
129670,9451,0.1428976524688623
129670,11499,0.13968605915391566
129670,14729,0.13559679773956046
129670,9535,0.13386322447594806
129670,11086,0.13386322447594806
129670,41446,0.1325719533387498
9059,440,0.2955402316445243
9059,11519,0.29250896965085227
9059,73247,0.26426257915906604
9059,8077,0.2533201985524494
9059,395,0.25087260300212727
9059,10066,0.24618298195866545
9059,783,0.24497796746943298
9059,2320,0.24497796746943296
9059,11212,0.2445048234609129
9059,10603,0.2445048234609129
34549,1435,0.2363058523195222
34549,19187,0.22140372138502382
34549,15639,0.21483446221182984
34549,7485,0.2025478734167333
34549,13990,0.19489611623639658
34549,362765,0.19034674690672027
34549,22267,0.1884336657203579
34549,18925,0.17902871850985821
34549,84200,0.17895849739771974
34549,23172,0.17568209223157666
57157,130150,0.36181361349331637
57157,2295,0.2581988897471611
57157,2292,0.24112141108520607
57157,9388,0.23668231560156439
57157,2255,0.23047023921823756
57157,10358,0.2290393337255473
57157,2293,0.22110831935702668
57157,22947,0.21979349113192903
57157,1832,0.21081851067789198
57157,47452,0.20464687117164015
1948,15092,0.5685785754425928
1948,18501,0.3060730460762072
1948,11208,0.2793721183078313
1948,9042,0.21688321172034591
1948,834,0.21688321172034591
1948,54054,0.2095290887308735
1948,8090,0.2095290887308735
1948,321258,0.19278507708475195
1948,157544,0.18421251962340165
1948,14709,0.17708440083028656
28353,25462,0.251259453814803
28353,296943,0.2041241452319315
28353,23618,0.19245008972987526
28353,15487,0.19245008972987526
28353,12637,0.1760901812651248
28353,28121,0.17407765595569785
28353,10611,0.17025130615174974
28353,24055,0.17025130615174974
28353,11565,0.17025130615174974
28353,14034,0.16984155512168939
46889,1646,0.44897959183673475
46889,206296,0.33065003563305406
46889,1850,0.32991443953692906
46889,8012,0.309294787065871
46889,9275,0.30612244897959184
46889,109491,0.30304576336566325
46889,14022,0.28749445424997294
46889,14034,0.2801659073402629
46889,10410,0.27436474271334854
46889,26791,0.2741152067429277
38093,10678,0.2445048234609129
38093,63574,0.20646003475383345
38093,9029,0.20236218768597955
38093,14177,0.19781414201873612
38093,10153,0.1978141420187361
38093,12085,0.17700260809846075
38093,9481,0.17391304347826086
38093,16096,0.16516802780306677
38093,169917,0.16357216402190614
38093,2976,0.15925551431765153
14976,244783,0.2812204959107025
14976,1435,0.19294292047210204
14976,14462,0.1797866299901979
14976,9800,0.1622881651867159
14976,248402,0.14907119849998599
14976,19187,0.14462030521243746
14976,157336,0.13701805122009747
14976,34549,0.13608276348795434
14976,11632,0.13187609467915742
14976,7220,0.12909944487358058
11027,30379,0.3118724702341802
11027,24356,0.2872758285626165
11027,16155,0.2848500659000704
11027,9802,0.27048406140277037
11027,580,0.2681421639778321
11027,31640,0.2609312292213769
11027,20533,0.26046926740277987
11027,6519,0.2526455763199557
11027,14160,0.24948342947268953
11027,110683,0.2489891522651298
3635,127560,0.220112726581406
3635,11377,0.17609018126512477
3635,4836,0.1742840803801196
3635,201088,0.17253243712550148
3635,9513,0.16918197377512545
3635,47534,0.16302782918784448
3635,1781,0.16019234629265464
3635,3050,0.15739281264465074
3635,16651,0.15249857033260467
3635,23531,0.1467418177209373
387,34584,0.3344968040028364
387,503,0.2090605025017727
387,6950,0.19810721293758182
387,86838,0.1887128390240993
387,1779,0.17996850826633903
387,11469,0.17996850826633903
387,1430,0.17944458136637376
387,1777,0.17902871850985821
387,9459,0.17334381132038412
387,652,0.16724840200141816
6020,1430,0.23363767527411652
6020,13539,0.22866478019001174
6020,17768,0.2187974872468418
6020,158011,0.2169815183013731
6020,1779,0.21629522817435004
6020,10490,0.2135042050734495
6020,18734,0.21350420507344947
6020,10315,0.21004201260420144
6020,11778,0.20998026278290396
6020,16358,0.2060408459230335
122906,18947,0.485642931178632
122906,508,0.36244121780453775
122906,14022,0.31622776601683794
122906,712,0.2919201796799047
122906,671,0.28284271247461906
122906,26791,0.2713602101199873
122906,18900,0.2592724864350674
122906,11586,0.2501851166488378
122906,13363,0.2501851166488378
122906,26672,0.24659848095803594
9550,79,0.7056884781504146
9550,259943,0.5733065576325715
9550,1494,0.5140039924173241
9550,76758,0.42002100157513134
9550,220488,0.3109027396292578
9550,44555,0.27716065130218115
9550,44865,0.26699649569399087
9550,844,0.24174364591545622
9550,146,0.22809033850703112
9550,12289,0.19598217601385237
60599,72387,0.18392019594868114
60599,11460,0.1647172818672541
60599,92182,0.1647172818672541
60599,1412,0.16159143264935538
60599,86812,0.160930171455096
60599,22479,0.1591320125431105
60599,5279,0.15882898238187504
60599,83,0.15749984619163154
60599,20697,0.15739281264465077
60599,18615,0.15570941865504517
227719,242512,0.20701966780270625
227719,4965,0.20659326226697072
227719,13788,0.19781414201873615
227719,134374,0.18786728732554486
227719,1635,0.17928429140015906
227719,25678,0.17928429140015906
227719,316727,0.17583479290554324
227719,10490,0.16709347060920102
227719,674,0.1649915822768611
227719,98566,0.1649915822768611
14299,12096,0.17669044171975448
14299,203,0.16548576075682425
14299,80321,0.15946199115053014
14299,157849,0.15946199115053014
14299,23618,0.15617376188860607
14299,94352,0.15617376188860607
14299,171274,0.15617376188860607
14299,19084,0.15404884978892902
14299,21301,0.1475703340252388
14299,20337,0.14458880781356395
19419,87093,0.35279125693999114
19419,10923,0.2857953049377246
19419,257445,0.21177936240075526
19419,321697,0.2075242687882301
19419,87499,0.20459830184114203
19419,10611,0.20236218768597955
19419,251979,0.20056488422556007
19419,1646,0.19606959042763455
19419,177572,0.19409899176618917
19419,336004,0.19409899176618914
12088,18191,0.22227711223719354
12088,20391,0.19247955013413964
12088,270946,0.1884336657203579
12088,57022,0.18057877962865385
12088,27205,0.17892962380969746
12088,274479,0.17782168978975482
12088,9906,0.1742406958490324
12088,138697,0.16852632441145612
12088,12589,0.16587220067425928
12088,74777,0.16484511834894675
14799,13370,0.7713356685664039
14799,16448,0.7412493166611012
14799,13785,0.6097498436202109
14799,9778,0.2655425022718972
14799,9003,0.24426357542638014
14799,18360,0.24140227479263376
14799,135595,0.23897605969962157
14799,27205,0.23750843439814173
14799,49026,0.23722785729558885
14799,314,0.23357091793352586
9466,2639,0.4667600280093366
9466,9689,0.39056673294247163
9466,81836,0.3785166493051126
9466,30890,0.366294837196504
9466,2779,0.35320862855067836
9466,11382,0.3343239249178658
9466,11561,0.3333333333333333
9466,59436,0.2773500981126146
9466,10739,0.2773500981126146
9466,512,0.274721127897378
7510,38167,0.27684651149997397
7510,318846,0.215365246126974
7510,270554,0.2000400120040014
7510,889,0.1938287215142766
7510,807,0.1855768722395226
7510,64689,0.18003601080360124
7510,241766,0.17848429930126408
7510,14275,0.1749635530559413
7510,109410,0.1742840803801196
7510,27205,0.17336567891911936
31246,287815,0.20851441405707474
31246,364083,0.20446520502738266
31246,10054,0.20004940101347418
31246,10314,0.20004940101347418
31246,1428,0.1956521739130435
31246,9488,0.1956521739130435
31246,187,0.19548226317850761
31246,7446,0.19360077316559157
31246,5279,0.1919530770468844
31246,14199,0.19134594929397597
61752,27995,0.44458937126848674
61752,41823,0.4270622132605941
61752,1883,0.42004980387111274
61752,36739,0.40801305662672144
61752,925,0.37330261010295307
61752,10279,0.3632696097723621
61752,24664,0.33355270376401047
61752,34152,0.32927638704908735
61752,278316,0.3246172270321178
61752,9469,0.32071891246944145
10944,11232,0.25854384499750965
10944,2295,0.25743836117393526
10944,6440,0.2410522128025111
10944,2292,0.2404111844729754
10944,9541,0.23902551768969962
10944,118612,0.23221018200641197
10944,246403,0.228924479058705
10944,29193,0.2286647801900117
10944,2255,0.22726620572357098
10944,323677,0.22049818089751133
10362,152599,0.4808581550705127
10362,2001,0.4716981132075472
10362,5925,0.29983347209374633
10362,19457,0.2692024941328392
10362,323271,0.2606233456578416
10362,597,0.2572294077449923
10362,11015,0.2525343242128887
10362,14275,0.25234746934141994
10362,19995,0.24726833370087267
10362,69,0.23862250691966452
14778,1124,0.21535276082326618
14778,9809,0.206418738616856
14778,10773,0.2024102261881841
14778,27205,0.19681254499043666
14778,49026,0.190099382608703
14778,56292,0.18650096164806276
14778,3131,0.18057877962865385
14778,41283,0.17693034738587657
14778,36811,0.1739130434782609
14778,343795,0.17139779254776524
1255,110415,0.49646941127588373
1255,11658,0.351051315165996
1255,293670,0.3062950067011605
1255,407887,0.30076038115868464
1255,15067,0.3002758903152919
1255,19644,0.2901524303462249
1255,4550,0.2635533918505182
1255,33196,0.24886084607027026
1255,670,0.21771623925007672
1255,11598,0.13553482951433946
45226,14112,0.23394386020951635
45226,8871,0.23020462775806538
45226,9504,0.21356054904431226
45226,4958,0.2092457497388747
45226,25763,0.19605723255834875
45226,9826,0.19451950503185494
45226,8452,0.19184045508446734
45226,15581,0.19179881852291683
45226,306667,0.19062092313368
45226,261,0.1878845569204083
10212,23570,0.27914526311954124
10212,9778,0.27272727272727276
10212,323677,0.2584382953523688
10212,29193,0.251259453814803
10212,1523,0.25
10212,11978,0.2345207879911715
10212,12779,0.22934123614693147
10212,28029,0.2272727272727273
10212,17995,0.22613350843332272
10212,44853,0.22305671869347438
8669,41513,0.2837267954465754
8669,280381,0.23824347357281256
8669,252680,0.21838985077507822
8669,8357,0.21790048222764163
8669,11313,0.2092263123863765
8669,2830,0.20562903028816626
8669,985,0.20286367533551647
8669,205587,0.2019892908116942
8669,261023,0.2001978239850581
8669,20391,0.19908075678867254
179144,335,0.11717498502967605
179144,10368,0.11513282476462601
179144,79587,0.09695723311274393
179144,391,0.09680038658279579
179144,429,0.09517337345336012
179144,254473,0.08512565307587487
179144,14283,0.07944407119985641
179144,41110,0.06902710277284298
179144,125052,0.0659380473395787
179144,58151,0.0659380473395787
16857,26899,0.19069251784911845
16857,17708,0.18844459036110223
16857,1430,0.18392019594868111
16857,9464,0.17467279497708235
16857,11308,0.17292861596651865
16857,95,0.1665382144960107
16857,22538,0.16448792373994225
16857,135397,0.16256402219058874
16857,9787,0.16256402219058874
16857,9315,0.1607060866333062
86825,4550,0.20024534869171806
86825,670,0.1987804764345587
86825,75174,0.19569842191603265
86825,9509,0.18205051366411537
86825,164457,0.18005965464253748
86825,20662,0.1770158829709485
86825,147441,0.1720529574477361
86825,11457,0.1678603981989089
86825,414,0.1667028474261652
86825,407887,0.1615926535664718
844,44865,0.6173309979059934
844,1989,0.5147833871966373
844,365222,0.34248343057983033
844,79,0.3373738848983159
844,277519,0.25450754480732873
844,9550,0.24174364591545622
844,11770,0.21534520157370945
844,12207,0.20680051997471113
844,1494,0.20477818133668885
844,13807,0.18556207993371296
8060,30082,0.4213504858001922
8060,33155,0.15430334996209188
8060,6615,0.14526698815176106
8060,17708,0.14433756729740643
8060,28089,0.14200214453837642
